FREQ,AMP
0.3,1.31422312861
0.305333117343,1.28321833204
0.310761041821,1.25206446434
0.316285458826,1.22069100203
0.321908083711,1.18908978655
0.327630662324,1.1574342904
0.333454971549,1.12610993759
0.339382819854,1.09566646977
0.345416047862,1.06672594344
0.351556528913,1.03987214758
0.357806169651,1.01553804124
0.364166910613,0.993910105141
0.370640726835,0.974876868015
0.377229628462,0.958053511826
0.383935661374,0.942893229077
0.390760907821,0.928852358663
0.397707487069,0.915547687233
0.404777556058,0.902840293736
0.411973310071,0.890816229779
0.41929698342,0.879686306711
0.426750850133,0.869655509087
0.434337224666,0.860806173259
0.442058462618,0.853022153818
0.449916961462,0.845966019171
0.457915161295,0.839111160869
0.466055545589,0.831824596292
0.474340641965,0.823483550937
0.482773022978,0.81359614756
0.491355306916,0.801901086021
0.500090158612,0.788428090665
0.508980290271,0.773507528447
0.518028462315,0.757726720776
0.527237484236,0.74183560188
0.536610215472,0.726616472969
0.546149566294,0.712740360121
0.555858498706,0.700637938996
0.565740027371,0.690415421109
0.575797220542,0.681838987262
0.586033201018,0.674394113951
0.59645114711,0.667415750648
0.607054293632,0.660262043999
0.617845932903,0.652481679487
0.628829415769,0.643920627563
0.640008152645,0.634732048912
0.651385614573,0.625296128481
0.662965334299,0.616095793949
0.674750907372,0.607603481329
0.686745993259,0.600213028563
0.698954316481,0.594218854413
0.71137966777,0.589823642394
0.724025905248,0.587153288041
0.736896955621,0.58626837039
0.7499968154,0.587171418083
0.763329552144,0.589813557722
0.776899305719,0.594108985421
0.790710289589,0.599962378594
0.804766792117,0.607305639754
0.819073177903,0.616134008533
0.833633889136,0.626521895112
0.848453446974,0.638601515786
0.863536452949,0.652503075741
0.878887590393,0.668277461504
0.894511625895,0.685834558843
0.910413410779,0.704926218254
0.926597882612,0.725189702879
0.943070066737,0.746243667604
0.959835077831,0.767799136387
0.976898121496,0.789736055227
0.994264495875,0.812106966988
1.0119395933,0.835065435661
1.02992890194,0.858750929978
1.04823800757,0.883160616176
1.06687259523,0.90802350897
1.08583845103,0.932705579379
1.10514146395,0.956195575456
1.12478762764,0.977206361925
1.14478304232,0.994376255981
1.16513391664,1.00651352235
1.18584656963,1.0128080127
1.20692743265,1.01294122731
1.22838305139,1.00706534712
1.25022008791,0.995675329127
1.27244532268,0.979443377394
1.29506565674,0.95909433532
1.31808811379,0.935363245797
1.34151984238,0.909017332546
1.36536811817,0.880893247233
1.38964034614,0.851906744302
1.41434406291,0.823021513976
1.43948693908,0.795188306737
1.46507678161,0.769271301911
1.49112153625,0.745979720912
1.51762929,0.725823968695
1.54460827362,0.70910768929
1.57206686419,0.695951422267
1.60001358771,0.68633789055
1.62845712176,0.680164343816
1.65740629815,0.677286123223
1.68687010572,0.677537084195
1.71685769311,0.680720115051
1.74737837157,0.686572921373
1.77844161789,0.694729458594
1.81005707734,0.70469388491
1.84223456665,0.715836336561
1.87498407703,0.727417780794
1.90831577736,0.738643722919
1.94224001725,0.748742643278
1.97676733032,0.757062939446
2.01190843742,0.763172897093
2.04767425002,0.766934470017
2.08407587354,0.768515895758
2.12112461082,0.768327445803
2.15883196565,0.766898360401
2.1972096463,0.764738268718
2.2362695692,0.762224347794
2.27602386261,0.759541532771
2.31648487039,0.75669010124
2.35766515584,0.753550839716
2.39957750561,0.749975797896
2.44223493364,0.745870982122
2.48565068524,0.741246165728
2.52983824116,0.736221270523
2.57481132182,0.730997964158
2.62058389154,0.725817141958
2.66717016287,0.720920419028
2.71458460104,0.716525202468
2.76284192842,0.712813832884
2.8119571291,0.709935848668
2.86194545354,0.708021444313
2.91282242331,0.707200912806
2.96460383592,0.707609413696
3.01730576969,0.709357037945
3.07094458878,0.712467432727
3.12553694826,0.716811703846
3.18109979928,0.722076565551
3.2376503943,0.727802979808
3.29520629253,0.733492182158
3.35378536528,0.738736080724
3.4134058016,0.74332074634
3.47408611386,0.747255789976
3.53584514354,0.750717738756
3.59870206706,0.753933388982
3.66267640174,0.757054099734
3.72778801187,0.760078990549
3.79405711485,0.76286063158
3.86150428751,0.765181291929
3.93015047246,0.766860067004
4.00001698461,0.767845091011
4.07112551778,0.768257091985
4.14349815145,0.768371522287
4.21715735762,0.768544571968
4.29212600776,0.769108729985
4.36842737992,0.770279343496
4.44608516598,0.772110940184
4.525123479,0.774517596307
4.60556686068,0.777344700006
4.687440289,0.78046873158
4.770769186,0.783899259633
4.85557942561,0.787848038446
4.94189734175,0.792725890927
5.02974973648,0.799044612901
5.11916388831,0.807236245193
5.21016756068,0.817446139803
5.3027890106,0.82938313894
5.39705699739,0.842292295521
5.49300079163,0.855062257712
5.59065018425,0.86643204689
5.69003549576,0.875234023758
5.7911875857,0.880609361267
5.8941378622,0.88214927615
5.9989182917,0.879945707966
6.10556140897,0.874562864321
6.21410032709,0.866945718301
6.32456874783,0.858272892386
6.43700097208,0.849764809659
6.55143191047,0.842477424689
6.66789709427,0.837133267977
6.78643268638,0.834044011929
6.90707549256,0.833148735053
7.02986297288,0.834146316407
7.15483325334,0.836662132966
7.2820251377,0.840380203641
7.41147811953,0.845099763436
7.54323239451,0.850717526254
7.67732887285,0.857166774726
7.81380919204,0.864350183179
7.95271572976,0.872091671863
8.09409161702,0.880122469792
8.23798075161,0.888107562019
8.38442781165,0.89570232631
8.53347826955,0.902616426722
8.68517840606,0.908661729172
8.83957532467,0.913777037831
8.99671696622,0.918037761529
9.15665212381,0.921660320902
9.31943045795,0.925001880813
9.48510251195,0.928541762335
9.65371972762,0.932823530905
9.82533446129,0.938352512107
10.0,0.945476410623
